,grid_type,number_lights,height,width,diffuser_height,mean,std,min,1,5,10,90,95,99,max
167,ogrid,16,10,10.0,0.95,19.349250076522804,4.374629775616805,6.0,10.0,13.0,14.0,25.0,27.0,30.0,38.0
168,ogrid,16,10,12.5,0.05,15.98408325681053,4.120042379399315,3.0,7.0,10.0,11.0,21.0,23.0,26.0,35.0
169,ogrid,16,10,12.5,0.33,16.395877971635546,4.162596646658989,4.0,8.0,10.0,11.0,22.0,24.0,27.0,33.0
170,ogrid,16,10,12.5,0.66,16.915926946229977,4.159393392417676,4.0,8.0,10.0,12.0,22.0,24.0,27.0,37.0
171,ogrid,16,10,12.5,0.95,17.30272421181512,4.200062885040717,4.0,8.0,11.0,12.0,23.0,25.0,28.0,33.0
172,ogrid,16,10,15.0,0.05,14.114376084073054,3.8366660750908856,3.0,6.0,8.0,9.0,19.0,21.0,24.0,33.0
173,ogrid,16,10,15.0,0.33,14.44536271808999,3.8857391381412105,2.0,6.0,8.0,10.0,20.0,21.0,24.0,32.0
174,ogrid,16,10,15.0,0.66,14.912049790837669,3.9390855476246207,3.0,7.0,9.0,10.0,20.0,22.0,25.0,33.0
175,ogrid,16,10,15.0,0.95,15.190082644628099,3.8917984135422037,3.0,7.0,9.0,10.0,20.0,22.0,25.0,32.0
176,ogrid,16,15,7.5,0.05,10.567084991327416,3.314426662552493,0.0,4.0,5.0,6.0,15.0,16.0,19.0,25.0
177,ogrid,16,15,7.5,0.33,10.969594939291909,3.3490742399441644,1.0,4.0,6.0,7.0,15.0,17.0,19.0,28.0
178,ogrid,16,15,7.5,0.66,11.392408937863483,3.402178479861615,1.0,4.0,6.0,7.0,16.0,17.0,20.0,25.0
179,ogrid,16,15,7.5,0.95,11.730843791449852,3.424495177374277,1.0,5.0,6.0,7.0,16.0,18.0,20.0,26.0
180,ogrid,16,15,10.0,0.05,10.028466483011938,3.231582267522223,0.0,3.0,5.0,6.0,14.0,16.0,18.0,25.0
181,ogrid,16,15,10.0,0.33,10.356494235282113,3.272328338666152,0.0,4.0,5.0,6.0,15.0,16.0,19.0,24.0
182,ogrid,16,15,10.0,0.66,10.744515865727987,3.282506087184782,1.0,4.0,6.0,7.0,15.0,16.0,19.0,29.0
183,ogrid,16,15,10.0,0.95,11.057749209264362,3.348013494980388,1.0,4.0,6.0,7.0,15.0,17.0,19.0,25.0
184,ogrid,16,15,12.5,0.05,9.28517498214468,3.079664234168288,0.0,3.0,5.0,6.0,13.0,15.0,17.0,24.0
185,ogrid,16,15,12.5,0.33,9.695031119273544,3.131369305711648,0.0,3.0,5.0,6.0,14.0,15.0,17.0,24.0
186,ogrid,16,15,12.5,0.66,9.977961432506888,3.160167475072358,1.0,3.0,5.0,6.0,14.0,15.0,18.0,25.0
187,ogrid,16,15,12.5,0.95,10.373533312927252,3.241676721493701,1.0,4.0,5.0,6.0,15.0,16.0,19.0,25.0
188,ogrid,16,15,15.0,0.05,8.562697683909805,2.919379293438416,0.0,3.0,4.0,5.0,12.0,14.0,16.0,21.0
189,ogrid,16,15,15.0,0.33,8.932455871849811,3.012697778066292,0.0,3.0,4.0,5.0,13.0,14.0,17.0,23.0
190,ogrid,16,15,15.0,0.66,9.277930823385368,3.1048230504465226,0.0,3.0,5.0,5.0,13.0,15.0,17.0,23.0
191,ogrid,16,15,15.0,0.95,9.583817977757372,3.0763735849813854,0.0,3.0,5.0,6.0,14.0,15.0,18.0,24.0
192,ogrid,36,1,7.5,0.05,253.23926129986737,101.10015779996598,16.0,43.0,77.0,98.0,363.0,380.0,406.0,473.0
193,ogrid,36,1,7.5,0.33,254.22865013774106,99.97715512703545,24.0,48.0,80.0,102.0,363.0,380.0,407.0,461.0
194,ogrid,36,1,7.5,0.66,255.3988368533823,98.76959816541209,19.0,49.0,82.0,104.0,364.0,378.0,408.0,455.0
195,ogrid,36,1,7.5,0.95,256.7459442913988,98.46028774360438,20.0,51.0,86.0,107.0,365.0,380.0,406.0,456.0
196,ogrid,36,1,10.0,0.05,196.9709213345577,37.11537054645924,86.0,123.0,144.0,155.0,251.0,268.0,294.0,352.0
197,ogrid,36,1,10.0,0.33,197.9732680338741,37.19903886696187,94.0,123.0,146.0,156.0,253.0,269.0,295.0,328.0
198,ogrid,36,1,10.0,0.66,199.3033363942455,37.1945241584665,100.0,130.0,147.0,157.0,254.0,272.0,297.0,343.0
199,ogrid,36,1,10.0,0.95,200.64707682889502,37.282564520946785,110.0,133.0,149.0,159.0,255.0,273.0,298.0,362.0
200,ogrid,36,1,12.5,0.05,136.06172839506172,39.73122850800526,63.0,84.0,92.0,97.0,199.0,222.0,251.0,284.0
201,ogrid,36,1,12.5,0.33,136.83164983164983,39.47304699228888,71.0,85.0,94.0,99.0,199.0,221.0,251.0,300.0
202,ogrid,36,1,12.5,0.66,138.07489031731455,39.38936392815885,68.0,87.0,95.0,100.0,201.0,223.0,254.0,298.0
203,ogrid,36,1,12.5,0.95,139.0810121416182,39.15585354563232,70.0,87.0,96.0,101.0,201.0,223.0,254.0,302.0
204,ogrid,36,1,15.0,0.05,100.77757371696765,44.07024648111157,41.0,51.0,58.0,62.0,173.0,198.0,229.0,280.0
205,ogrid,36,1,15.0,0.33,101.56116722783389,44.35130228655648,39.0,51.0,58.0,62.0,176.0,200.0,229.0,263.0
206,ogrid,36,1,15.0,0.66,102.34129170492807,44.62690437101962,42.0,52.0,58.0,62.0,176.0,202.0,231.0,267.0
207,ogrid,36,1,15.0,0.95,103.35241301907969,44.91979357538079,41.0,52.0,59.0,63.0,178.0,203.0,233.0,275.0
208,ogrid,36,2,7.5,0.05,201.0371390674421,67.93077050053077,35.0,64.0,91.0,108.0,288.0,299.0,319.0,363.0
209,ogrid,36,2,7.5,0.33,202.17753290480564,66.30958016505392,49.0,69.0,95.0,113.0,287.0,300.0,319.0,345.0
210,ogrid,36,2,7.5,0.66,203.9363330272421,65.3666702425245,44.0,71.0,99.0,116.0,289.0,301.0,318.0,349.0
211,ogrid,36,2,7.5,0.95,205.3055810631568,64.48591315220362,48.0,74.0,101.0,119.0,288.0,300.0,321.0,372.0
212,ogrid,36,2,10.0,0.05,160.86123864911744,23.393501689357024,75.0,104.0,120.0,129.0,190.0,197.0,208.0,242.0
213,ogrid,36,2,10.0,0.33,162.12406897255383,22.21132223984465,86.0,109.0,124.0,132.0,190.0,196.0,207.0,232.0
214,ogrid,36,2,10.0,0.66,163.50617283950618,21.29170706568074,83.0,113.0,127.0,135.0,190.0,197.0,209.0,235.0
215,ogrid,36,2,10.0,0.95,165.1641669217427,20.662960792729017,90.0,117.0,130.0,137.0,191.0,197.0,210.0,232.0
216,ogrid,36,2,12.5,0.05,119.09407203346598,12.57503655222851,79.0,91.0,99.0,103.0,135.0,140.0,149.0,170.0
217,ogrid,36,2,12.5,0.33,120.1194776043261,12.096654802675564,76.0,94.0,100.0,105.0,136.0,140.0,150.0,166.0
218,ogrid,36,2,12.5,0.66,121.69921436588103,11.84001817566266,82.0,96.0,103.0,107.0,137.0,142.0,151.0,166.0
219,ogrid,36,2,12.5,0.95,122.9875522905826,11.923644440486033,84.0,96.0,104.0,108.0,138.0,143.0,152.0,169.0
220,ogrid,36,2,15.0,0.05,88.8579736761555,10.843905036324019,52.0,65.0,72.0,75.0,103.0,107.0,115.0,144.0
221,ogrid,36,2,15.0,0.33,89.83389450056117,10.830212308527578,55.0,66.0,73.0,76.0,104.0,109.0,117.0,135.0
222,ogrid,36,2,15.0,0.66,90.95928986838078,11.136521708754609,56.0,67.0,73.0,77.0,106.0,110.0,119.0,139.0
223,ogrid,36,2,15.0,0.95,92.04407713498622,11.516573360196524,51.0,68.0,74.0,78.0,107.0,112.0,121.0,145.0
224,ogrid,36,3,7.5,0.05,161.75920824405674,48.906474560104726,46.0,65.0,84.0,98.0,228.0,239.0,255.0,282.0
225,ogrid,36,3,7.5,0.33,163.01530456075912,47.34946903145856,53.0,70.0,89.0,102.0,227.0,239.0,255.0,286.0
226,ogrid,36,3,7.5,0.66,164.7161514131211,45.877582872983325,49.0,74.0,92.0,106.0,228.0,239.0,254.0,290.0
227,ogrid,36,3,7.5,0.95,166.3030303030303,45.46715201164233,53.0,76.0,94.0,107.0,229.0,239.0,257.0,292.0
228,ogrid,36,3,10.0,0.05,132.61054994388329,22.168190670367665,62.0,83.0,96.0,103.0,161.0,167.0,178.0,201.0
229,ogrid,36,3,10.0,0.33,133.9566370778492,20.880282136494,65.0,88.0,99.0,107.0,161.0,168.0,179.0,205.0
230,ogrid,36,3,10.0,0.66,135.65993265993265,19.59506807186705,67.0,91.0,103.0,110.0,161.0,167.0,179.0,202.0
231,ogrid,36,3,10.0,0.95,137.06785021936537,19.03212552019773,65.0,93.0,106.0,112.0,161.0,167.0,180.0,203.0
232,ogrid,36,3,12.5,0.05,102.91204979083767,12.322529318082003,62.0,74.0,83.0,87.0,119.0,123.0,132.0,150.0
233,ogrid,36,3,12.5,0.33,104.25487195184165,11.732710568421464,63.0,78.0,85.0,89.0,119.0,124.0,133.0,154.0
234,ogrid,36,3,12.5,0.66,105.71482501785532,11.328398500356972,69.0,81.0,87.0,91.0,120.0,125.0,133.0,147.0
235,ogrid,36,3,12.5,0.95,107.12172227323742,11.188006578825325,67.0,82.0,89.0,93.0,122.0,126.0,134.0,149.0
236,ogrid,36,3,15.0,0.05,79.43617998163452,9.21507977134086,45.0,59.0,65.0,68.0,91.0,95.0,101.0,114.0
237,ogrid,36,3,15.0,0.33,80.40312213039486,9.40123679015988,44.0,60.0,65.0,69.0,93.0,96.0,103.0,120.0
238,ogrid,36,3,15.0,0.66,81.68339965309663,9.39711355694275,50.0,61.0,67.0,70.0,94.0,97.0,104.0,122.0
239,ogrid,36,3,15.0,0.95,83.1334557698194,9.371535355326724,54.0,63.0,68.0,71.0,95.0,99.0,106.0,120.0
240,ogrid,36,5,7.5,0.05,108.4092439546985,25.848533246641377,33.0,56.0,68.0,75.0,143.0,151.0,164.0,192.0
241,ogrid,36,5,7.5,0.33,109.805019895929,24.77780123496631,42.0,61.0,71.0,78.0,144.0,151.0,164.0,186.0
242,ogrid,36,5,7.5,0.66,111.44709723497603,23.621913090927514,50.0,65.0,74.0,81.0,144.0,152.0,165.0,189.0
243,ogrid,36,5,7.5,0.95,112.9846954392409,23.22128790242589,51.0,66.0,76.0,83.0,145.0,153.0,165.0,189.0
244,ogrid,36,5,10.0,0.05,92.74900520355065,16.01175644757148,45.0,58.0,66.0,72.0,114.0,119.0,129.0,155.0
245,ogrid,36,5,10.0,0.33,94.02142638506275,15.108536688750927,44.0,61.0,70.0,74.0,114.0,119.0,128.0,148.0
246,ogrid,36,5,10.0,0.66,95.65544332210999,14.183096693711052,48.0,65.0,73.0,77.0,114.0,120.0,128.0,148.0
247,ogrid,36,5,10.0,0.95,97.031935516784,13.733277033917362,46.0,67.0,75.0,79.0,115.0,120.0,129.0,146.0
248,ogrid,36,5,12.5,0.05,76.86797265585145,10.7042933152882,41.0,53.0,60.0,63.0,91.0,95.0,102.0,117.0
249,ogrid,36,5,12.5,0.33,78.09754106723804,10.153001302039332,46.0,56.0,62.0,65.0,91.0,95.0,103.0,119.0
250,ogrid,36,5,12.5,0.66,79.39904091419243,9.874058229226266,47.0,57.0,63.0,67.0,92.0,96.0,103.0,120.0
251,ogrid,36,5,12.5,0.95,80.73686358534843,9.641753417138593,45.0,59.0,65.0,68.0,93.0,97.0,104.0,119.0
252,ogrid,36,5,15.0,0.05,62.857871645750436,8.495297889795069,30.0,44.0,49.0,52.0,74.0,77.0,83.0,99.0
253,ogrid,36,5,15.0,0.33,63.73625140291807,8.47125660923999,35.0,45.0,50.0,53.0,75.0,78.0,84.0,98.0
254,ogrid,36,5,15.0,0.66,65.01254973982246,8.319317606781585,34.0,47.0,52.0,55.0,76.0,79.0,85.0,97.0
255,ogrid,36,5,15.0,0.95,66.34333231302928,8.316522295048454,37.0,48.0,53.0,56.0,77.0,80.0,87.0,102.0
256,ogrid,36,10,7.5,0.05,47.57534945413733,8.558212200249269,20.0,29.0,34.0,37.0,59.0,62.0,69.0,81.0
257,ogrid,36,10,7.5,0.33,48.58983777165595,7.935763607266214,21.0,31.0,36.0,39.0,59.0,62.0,68.0,86.0
258,ogrid,36,10,7.5,0.66,49.96816651362106,7.728916890852726,23.0,33.0,38.0,40.0,60.0,63.0,69.0,79.0
259,ogrid,36,10,7.5,0.95,51.18824609733701,7.6630904606205466,24.0,35.0,39.0,41.0,61.0,64.0,70.0,80.0
260,ogrid,36,10,10.0,0.05,43.5188246097337,7.586354721966521,17.0,27.0,31.0,34.0,53.0,56.0,62.0,84.0
261,ogrid,36,10,10.0,0.33,44.63820018365473,7.28399140217704,22.0,29.0,33.0,35.0,54.0,57.0,63.0,73.0
262,ogrid,36,10,10.0,0.66,45.838179777573714,7.200138257858351,21.0,30.0,34.0,37.0,55.0,58.0,63.0,73.0
263,ogrid,36,10,10.0,0.95,46.96561575349454,6.985733362801234,24.0,31.0,36.0,38.0,56.0,59.0,64.0,79.0
264,ogrid,36,10,12.5,0.05,39.30058157330885,6.81732494941191,14.0,24.0,28.0,31.0,48.0,51.0,56.0,70.0
265,ogrid,36,10,12.5,0.33,40.3954698500153,6.7630253792601085,16.0,26.0,30.0,32.0,49.0,52.0,57.0,78.0
266,ogrid,36,10,12.5,0.66,41.52321191715131,6.590357338171903,19.0,27.0,31.0,33.0,50.0,53.0,58.0,71.0
267,ogrid,36,10,12.5,0.95,42.52178349148046,6.564550017278487,20.0,28.0,32.0,34.0,51.0,54.0,59.0,69.0
268,ogrid,36,10,15.0,0.05,35.088460361187636,6.195092904137421,14.0,22.0,25.0,27.0,43.0,46.0,50.0,59.0
269,ogrid,36,10,15.0,0.33,35.9548005305581,6.115834026334709,13.0,22.0,26.0,28.0,44.0,46.0,51.0,62.0
270,ogrid,36,10,15.0,0.66,37.229670441791654,6.146628666051279,15.0,24.0,28.0,30.0,45.0,48.0,52.0,61.0
271,ogrid,36,10,15.0,0.95,37.89541883481277,6.282713015812972,16.0,24.0,28.0,30.0,46.0,48.0,54.0,71.0
272,ogrid,36,15,7.5,0.05,25.12059993878176,5.208512677633223,7.0,14.0,17.0,19.0,32.0,34.0,38.0,46.0
273,ogrid,36,15,7.5,0.33,26.107131925313745,5.27425102289481,11.0,15.0,18.0,20.0,33.0,35.0,39.0,49.0
274,ogrid,36,15,7.5,0.66,27.060095908580756,5.2653844485920445,10.0,15.0,19.0,20.0,34.0,36.0,40.0,48.0
275,ogrid,36,15,7.5,0.95,27.940618304254667,5.275662326540897,11.0,16.0,20.0,21.0,35.0,37.0,41.0,51.0
276,ogrid,36,15,10.0,0.05,24.03754718906234,5.073384365384629,7.0,13.0,16.0,18.0,31.0,33.0,36.0,43.0
277,ogrid,36,15,10.0,0.33,24.79206203448628,5.041934368467056,8.0,14.0,17.0,19.0,31.0,33.0,37.0,46.0
278,ogrid,36,15,10.0,0.66,25.830935618814408,5.20166577512199,9.0,14.0,18.0,19.0,33.0,35.0,39.0,51.0
279,ogrid,36,15,10.0,0.95,26.535455565758596,5.1769418959686195,8.0,15.0,18.0,20.0,33.0,35.0,39.0,44.0
280,ogrid,36,15,12.5,0.05,22.44995408631772,4.826757952850807,6.0,12.0,15.0,16.0,29.0,31.0,34.0,44.0
281,ogrid,36,15,12.5,0.33,23.358738904193448,4.8774249305293536,6.0,13.0,16.0,17.0,30.0,32.0,35.0,42.0
282,ogrid,36,15,12.5,0.66,24.28364452606877,4.943652170999767,9.0,14.0,16.0,18.0,31.0,33.0,37.0,47.0
283,ogrid,36,15,12.5,0.95,25.040914192429344,4.985813906787392,8.0,14.0,17.0,19.0,31.0,33.0,37.0,51.0
284,ogrid,36,15,15.0,0.05,20.950005101520254,4.610593889362383,5.0,11.0,14.0,15.0,27.0,29.0,32.0,40.0
285,ogrid,36,15,15.0,0.33,21.794204672992553,4.737469694117953,6.0,12.0,14.0,16.0,28.0,30.0,33.0,40.0
286,ogrid,36,15,15.0,0.66,22.609937761452912,4.8454514086238465,7.0,12.0,15.0,17.0,29.0,31.0,35.0,42.0
287,ogrid,36,15,15.0,0.95,23.430058157330883,4.932420609679778,7.0,13.0,16.0,17.0,30.0,32.0,36.0,43.0
288,ogrid,49,1,7.5,0.05,354.0805019895929,143.78331835392683,41.0,75.0,109.0,136.0,514.0,530.0,555.0,613.0
289,ogrid,49,1,7.5,0.33,355.16161616161617,141.81234340049792,45.0,79.0,117.0,141.0,514.0,530.0,553.0,608.0
290,ogrid,49,1,7.5,0.66,356.7599224568921,140.87003843093106,45.0,81.0,120.0,144.0,515.0,529.0,557.0,608.0
291,ogrid,49,1,7.5,0.95,358.65707580859095,140.2405510002796,41.0,84.0,123.0,148.0,516.0,531.0,555.0,609.0
292,ogrid,49,1,10.0,0.05,279.6909499030711,37.32245579112694,147.0,186.0,217.0,233.0,328.0,342.0,367.0,402.0
293,ogrid,49,1,10.0,0.33,281.5383124171003,36.473738847512145,158.0,193.0,220.0,236.0,329.0,344.0,369.0,415.0
294,ogrid,49,1,10.0,0.66,283.18610345883076,35.76079787356161,174.0,199.0,224.0,238.0,330.0,344.0,367.0,412.0
295,ogrid,49,1,10.0,0.95,284.8157330884604,35.59644287894354,171.0,204.0,227.0,240.0,332.0,346.0,372.0,406.0
296,ogrid,49,1,12.5,0.05,195.78328741965106,35.32102647115969,124.0,140.0,151.0,158.0,249.0,267.0,291.0,333.0
297,ogrid,49,1,12.5,0.33,197.16120803999593,35.06410717832002,119.0,142.0,152.0,159.0,250.0,267.0,292.0,327.0
298,ogrid,49,1,12.5,0.66,198.7969594939292,35.12559701261453,122.0,143.0,154.0,160.0,253.0,269.0,293.0,323.0
299,ogrid,49,1,12.5,0.95,200.2589531680441,35.36073920379814,122.0,145.0,155.0,162.0,254.0,271.0,295.0,329.0
300,ogrid,49,1,15.0,0.05,139.62575247423732,39.798173690851456,76.0,88.0,96.0,101.0,203.0,225.0,253.0,298.0
301,ogrid,49,1,15.0,0.33,140.626874808693,40.13753073432866,74.0,88.0,97.0,102.0,203.0,227.0,258.0,297.0
302,ogrid,49,1,15.0,0.66,142.0628507295174,41.05280068437821,68.0,89.0,97.0,102.0,206.0,231.0,264.0,310.0
303,ogrid,49,1,15.0,0.95,143.35312723191512,41.29715038350727,69.0,89.0,98.0,104.0,208.0,233.0,265.0,323.0
304,ogrid,49,2,7.5,0.05,281.38669523518007,97.35135562854742,61.0,93.0,128.0,150.0,408.0,424.0,449.0,491.0
305,ogrid,49,2,7.5,0.33,283.2648709315376,95.2967111516283,63.0,100.0,135.0,157.0,409.0,424.0,447.0,500.0
306,ogrid,49,2,7.5,0.66,285.1642689521477,93.62283336751325,73.0,103.0,139.0,161.0,409.0,426.0,448.0,503.0
307,ogrid,49,2,7.5,0.95,287.49250076522804,92.82788697490159,67.0,105.0,141.0,165.0,410.0,426.0,448.0,505.0
308,ogrid,49,2,10.0,0.05,227.41516171819202,33.430790660774655,118.0,148.0,168.0,180.0,268.0,277.0,291.0,323.0
309,ogrid,49,2,10.0,0.33,229.12937455361697,31.806093507893024,126.0,157.0,173.0,185.0,269.0,277.0,291.0,319.0
310,ogrid,49,2,10.0,0.66,231.18834812774207,29.879088908810946,138.0,162.0,180.0,190.0,269.0,277.0,292.0,328.0
311,ogrid,49,2,10.0,0.95,233.52321191715131,28.939210550459617,139.0,166.0,184.0,194.0,270.0,278.0,293.0,317.0
312,ogrid,49,2,12.5,0.05,169.92215080093868,15.552654855683183,111.0,134.0,144.0,150.0,190.0,196.0,206.0,229.0
313,ogrid,49,2,12.5,0.33,171.4411794714825,14.974236760212312,116.0,137.0,147.0,152.0,191.0,196.0,207.0,228.0
314,ogrid,49,2,12.5,0.66,173.30231609019486,14.805645745688262,120.0,141.0,149.0,155.0,193.0,198.0,210.0,227.0
315,ogrid,49,2,12.5,0.95,175.13570043873074,14.633256037833752,124.0,142.0,151.0,157.0,194.0,199.0,210.0,229.0
316,ogrid,49,2,15.0,0.05,126.42260993776145,11.92133840301633,84.0,100.0,107.0,111.0,142.0,146.0,155.0,169.0
317,ogrid,49,2,15.0,0.33,128.00785634118967,12.289789009280684,88.0,100.0,108.0,113.0,144.0,149.0,158.0,178.0
318,ogrid,49,2,15.0,0.66,129.73778185899397,12.50885248977374,92.0,102.0,110.0,114.0,146.0,151.0,161.0,182.0
319,ogrid,49,2,15.0,0.95,131.06458524640342,12.957505982381146,89.0,103.0,111.0,115.0,148.0,153.0,164.0,196.0
320,ogrid,49,3,7.5,0.05,226.42016120803999,69.25222305850973,68.0,92.0,118.0,137.0,320.0,336.0,357.0,392.0
321,ogrid,49,3,7.5,0.33,228.17998163452708,67.25358003396268,77.0,99.0,123.0,142.0,321.0,336.0,357.0,401.0
322,ogrid,49,3,7.5,0.66,230.57198245077032,65.3177079026402,79.0,104.0,128.0,147.0,321.0,336.0,356.0,402.0
323,ogrid,49,3,7.5,0.95,232.83715947352312,64.62943912998848,83.0,108.0,132.0,150.0,323.0,337.0,360.0,391.0
324,ogrid,49,3,10.0,0.05,186.94531170288747,31.027923492045293,95.0,119.0,134.0,145.0,226.0,235.0,248.0,280.0
